file,vertical,client,name_on_portfolio_page,sheet_row,drive_file_id
eye-care-clinics/vision-clinic-sydney/vision-clinic-sydney-ranking-on-google-maps-for-the-keyword-best-eye-clinic.webp,Eye Care Clinics,Vision Clinic Sydney,Vision Clinic Sydney Ranking on Google Maps for the Keyword 'Best Eye Clinic',266,1m7ktz0vMWTUhywjUzXM7ryaop_ShNwEz
gynaecologist-and-obstetrician/lotus-medics/lotus-medics-ranking-1st-and-2nd-on-google-search-and-google-maps-for-endometriosis-surgery-par.webp,Gynaecologist and Obstetrician,Lotus Medics,Lotus Medics Ranking 1st and 2nd on Google Search and Google Maps for 'Endometriosis Surgery Parkes' Keyword,63,1o43gsVTy5WleOPEtPR6-nGWTyVMqQaO9
gynaecologist-and-obstetrician/lotus-medics/lotus-medics-ranking-1st-and-2nd-on-google-search-and-google-maps-for-gynecologist-parkes-keywo.webp,Gynaecologist and Obstetrician,Lotus Medics,Lotus Medics Ranking 1st and 2nd on Google Search and Google Maps for 'Gynecologist Parkes' Keyword,52,12VYZcI9rad9x3yM9RwgFRi9O3TpwHRSd
gynaecologist-and-obstetrician/lotus-medics/lotus-medics-ranking-1st-and-2nd-on-google-search-for-endometriosis-surgery-bathurst-keyword.webp,Gynaecologist and Obstetrician,Lotus Medics,Lotus Medics Ranking 1st and 2nd on Google Search for 'Endometriosis Surgery Bathurst' Keyword,70,1ro8DvEAOy8IFstXLVD1mVtjFgZ55DKAf
gynaecologist-and-obstetrician/lotus-medics/lotus-medics-ranking-1st-and-2nd-on-google-search-for-infertility-treatment-parkes-keyword.webp,Gynaecologist and Obstetrician,Lotus Medics,Lotus Medics Ranking 1st and 2nd on Google Search for 'Infertility Treatment Parkes' Keyword,51,1CmpKRsCjsHhpJLt2G9xkTesBu69CB7SL
gynaecologist-and-obstetrician/lotus-medics/lotus-medics-ranking-1st-and-2nd-on-google-search-for-laparoscopic-surgery-parkes-keyword.webp,Gynaecologist and Obstetrician,Lotus Medics,Lotus Medics Ranking 1st and 2nd on Google Search for 'Laparoscopic Surgery Parkes' Keyword,72,13IQbFzzGQCqdVfG9z39KCUzWQfnPEKFl
gynaecologist-and-obstetrician/lotus-medics/lotus-medics-ranking-1st-on-google-search-and-3rd-on-google-maps-for-obstetrician-orange-keywor.webp,Gynaecologist and Obstetrician,Lotus Medics,Lotus Medics Ranking 1st on Google Search and 3rd on Google Maps for 'Obstetrician Orange' Keyword,53,1xDb2Yb5RHvo5UL4qw4FBZfpXI2LPFghv
gynaecologist-and-obstetrician/lotus-medics/lotus-medics-ranking-1st-on-google-search-and-google-maps-for-fibroids-laparoscopic-surgery-ora.webp,Gynaecologist and Obstetrician,Lotus Medics,Lotus Medics Ranking 1st on Google Search and Google Maps for 'Fibroids Laparoscopic Surgery Orange' Keyword,67,1LuCAwsR69-gyheTJSmJkKd-msgh9owgN
gynaecologist-and-obstetrician/lotus-medics/lotus-medics-ranking-1st-on-google-search-for-menopause-treatment-bathurst-keyword.webp,Gynaecologist and Obstetrician,Lotus Medics,Lotus Medics Ranking 1st on Google Search for 'Menopause Treatment Bathurst' Keyword,64,1f_UffmxEdWPHXseOVWYwpbVEEKbSdDa2
gynaecologist-and-obstetrician/lotus-medics/lotus-medics-ranking-2nd-and-3rd-on-google-search-for-gynecologist-bathurst-keyword.webp,Gynaecologist and Obstetrician,Lotus Medics,Lotus Medics Ranking 2nd and 3rd on Google Search for 'Gynecologist Bathurst' Keyword,62,17nfZR2meySJVzjsZ5XL96NZdD4r6F-zT
hair-transplant-clinics/az-hair-restoration/az-hair-restoration-ranking-2nd-on-google-maps-for-hair-transplant-raleigh-nc-keyword.webp,Hair Transplant Clinics,AZ Hair Restoration,AZ Hair Restoration Ranking 2nd on Google Maps for 'Hair Transplant Raleigh NC' Keyword,134,1mKQ1I-hpbeLrrIULls1Vqw2mTUPX6nZm
hair-transplant-clinics/az-hair-restoration/az-hair-restoration-ranking-3rd-on-google-maps-for-hair-restoration-raleigh-nc-keyword.webp,Hair Transplant Clinics,AZ Hair Restoration,AZ Hair Restoration Ranking 3rd on Google Maps for 'Hair Restoration Raleigh NC' Keyword,133,1zGyDCiLGr1M1LNrNrPvmy05lhnyAH_xo
hair-transplant-clinics/az-hair-restoration/az-hair-restoration-ranking-in-google-maps-for-the-keyword-hair-transplant-raleigh-nc.webp,Hair Transplant Clinics,AZ Hair Restoration,AZ Hair Restoration Ranking in Google Maps for the Keyword 'Hair Transplant Raleigh NC',252,11X03CLVUlSh9j78MX2DThSGKsbqTZP5T
hair-transplant-clinics/az-hair-restoration/az-hair-restoration-ranking-in-google-maps-for-the-keyword-hair-transplant-surgeon-north-caroli.webp,Hair Transplant Clinics,AZ Hair Restoration,AZ Hair Restoration Ranking in Google Maps for the Keyword 'Hair Transplant Surgeon North Carolina',253,1PQvmhTBL4iLZr_-f53JzKZzmhED0JbH3
hair-transplant-clinics/az-hair-restoration/az-hair-restoration-ranking-on-google-maps-for-the-keyword-fue-surgery-in-nc.webp,Hair Transplant Clinics,AZ Hair Restoration,AZ Hair Restoration Ranking on Google Maps for the Keyword 'Fue Surgery In NC',262,18KonqNPDRla5ZqwdE2n8gXXZhRzjxrZW
hair-transplant-clinics/az-hair-restoration/az-hair-restoration-ranking-on-google-maps-for-the-keyword-fut-hair-transplant-in-nc.webp,Hair Transplant Clinics,AZ Hair Restoration,AZ Hair Restoration Ranking on Google Maps for the Keyword 'Fut Hair Transplant In NC',261,1YE3VaHA3btoWIFHzKLu6_Juhgj2rOrQY
hair-transplant-clinics/atlantis-medical/atlantis-medical-month-on-month-conversion-growth.webp,Hair Transplant Clinics,Atlantis Medical,Atlantis Medical Month on Month Conversion Growth,164,15idR1-FDJczUiT9URxHGJMLMJTMjwKWi
hair-transplant-clinics/atlantis-medical/atlantis-medical-ranking-3rd-on-google-search-for-hair-transplant-melbourne-keyword.webp,Hair Transplant Clinics,Atlantis Medical,Atlantis Medical Ranking 3rd on Google Search for 'Hair Transplant Melbourne' Keyword,169,13kXb7kq0oAK4cUu_r0BZMbqox-IpeErk
hair-transplant-clinics/atlantis-medical/atlantis-medical-ranking-on-google-maps-for-the-keyword-best-hair-transplant-melbourne.webp,Hair Transplant Clinics,Atlantis Medical,Atlantis Medical Ranking on Google Maps for the Keyword 'Best Hair Transplant Melbourne',264,11aGD5MXMvGXzRbIkV7WrXZFC_rXH0beC
hair-transplant-clinics/darling-dawns/darling-downs-hair-transplant-clinic-ranking-1st-on-google-search-and-google-maps-for-hair-tran.webp,Hair Transplant Clinics,Darling Dawns,Darling Downs Hair Transplant Clinic Ranking 1st on Google Search and Google Maps for 'Hair Transplant Toowoomba' Keyword,170,1RTVnrgLwl2hLDPdKHDmDnYGxRB5xi-pi
hair-transplant-clinics/hair-transplants-melbourne/hair-transplants-melbourne-year-on-year-traffic-conversion-growth.webp,Hair Transplant Clinics,Hair Transplants Melbourne,Hair Transplants Melbourne Year on Year Traffic & Conversion Growth,244,12kSsriF5f-QNj7XzhqcQ-2iRpJqUISvq
hair-transplant-clinics/malay-mehta-aesthetic-clinic/malay-mehta-aesthetic-clinic-ranking-1st-on-google-search-for-artas-robotic-hair-transplant-cos.webp,Hair Transplant Clinics,Malay Mehta Aesthetic Clinic,Malay Mehta Aesthetic Clinic Ranking 1st on Google Search for 'Artas Robotic Hair Transplant Cost Mumbai' Keyword,61,1rbPcvv8Eh_Tirg1685e_mTN7NV3sTnK8
hair-transplant-clinics/malay-mehta-aesthetic-clinic/malay-mehta-aesthetic-clinic-ranking-1st-on-google-search-for-female-baldness-treatment-mumbai.webp,Hair Transplant Clinics,Malay Mehta Aesthetic Clinic,Malay Mehta Aesthetic Clinic Ranking 1st on Google Search for 'Female Baldness Treatment Mumbai' Keyword,56,1CAbBcTn8VAgHtDKJ7hSoL7XJy1zLXbu2
hair-transplant-clinics/malay-mehta-aesthetic-clinic/malay-mehta-aesthetic-clinic-ranking-1st-on-google-search-for-fue-hair-transplant-mumbai-keywor.webp,Hair Transplant Clinics,Malay Mehta Aesthetic Clinic,Malay Mehta Aesthetic Clinic Ranking 1st on Google Search for 'Fue Hair Transplant Mumbai' Keyword,59,1ME43Kc3xtC9aPS-QpFVVuIIcgqZbf0dx
hair-transplant-clinics/malay-mehta-aesthetic-clinic/malay-mehta-aesthetic-clinic-ranking-1st-on-google-search-for-long-hair-transplantation-mumbai.webp,Hair Transplant Clinics,Malay Mehta Aesthetic Clinic,Malay Mehta Aesthetic Clinic Ranking 1st on Google Search for 'Long Hair Transplantation Mumbai' Keyword,58,1XMGKNmsCyjgFdcGGgR5qhOrPki0mK_C1
hair-transplant-clinics/malay-mehta-aesthetic-clinic/malay-mehta-aesthetic-clinic-ranking-2nd-and-3rd-on-google-search-for-treatment-for-alopecia-mu.webp,Hair Transplant Clinics,Malay Mehta Aesthetic Clinic,Malay Mehta Aesthetic Clinic Ranking 2nd and 3rd on Google Search for 'Treatment For Alopecia Mumbai' Keyword,54,1U9UkJjJrNBwJleX8zcdpO-xgM7G3brIv
hair-transplant-clinics/malay-mehta-aesthetic-clinic/malay-mehta-aesthetic-clinic-ranking-on-google-maps-for-the-keyword-fue-hair-transplant-mumbai.webp,Hair Transplant Clinics,Malay Mehta Aesthetic Clinic,Malay Mehta Aesthetic Clinic Ranking on Google Maps for the Keyword 'Fue Hair Transplant Mumbai',259,1lzrLTxBpILlsAd_YdNgPsg-v7fCBCZSM
hair-transplant-clinics/malay-mehta-aesthetic-clinic/malay-mehta-aesthetic-clinic-ranking-on-google-maps-for-the-keyword-hair-specialist-doctor-in-m.webp,Hair Transplant Clinics,Malay Mehta Aesthetic Clinic,Malay Mehta Aesthetic Clinic Ranking on Google Maps for the Keyword 'Hair Specialist Doctor In Mumbai',260,1_3NVh8OZ4E2yyfFjD7rsJK0L9733-tKT
hair-transplant-clinics/omd-combined-results/hair-transplant-client-year-on-year-traffic-growth.webp,Hair Transplant Clinics,/,Hair Transplant Client Year on Year Traffic  Growth,191,1rfa-a_E9ZLu3aLKFdsrgYnp6G7DDxXVl
hair-transplant-clinics/the-crown-clinic/the-crown-clinic-ranking-1st-and-2nd-on-google-search-for-hair-transplant-sydney-keyword.webp,Hair Transplant Clinics,The Crown Clinic,The Crown Clinic Ranking 1st and 2nd on Google Search  for 'Hair Transplant Sydney' Keyword,113,14L9dwoP3c82yLdgaBqEiajxo5WX3wR_M
hair-transplant-clinics/the-crown-clinic/the-crown-clinic-ranking-1st-google-search-for-growth-factor-therapy-for-hair-melbourne-keyword.webp,Hair Transplant Clinics,The Crown Clinic,The Crown Clinic Ranking 1st Google Search for 'Growth Factor Therapy For Hair Melbourne' Keyword,116,1O6dNx0XebX0uvQx-jjnitv1SFeSIJcmE
hair-transplant-clinics/the-crown-clinic/the-crown-clinic-ranking-1st-google-search-for-growth-factor-therapy-for-hair-sydney-keyword.webp,Hair Transplant Clinics,The Crown Clinic,The Crown Clinic Ranking 1st Google Search for 'Growth Factor Therapy For Hair Sydney' Keyword,115,1AMLjaNX6HLdZJ9nGNnzye8mf_iX4Rijq
hair-transplant-clinics/the-crown-clinic/the-crown-clinic-ranking-1st-on-google-search-and-google-maps-for-fue-hair-transplant-clinic-sy.webp,Hair Transplant Clinics,The Crown Clinic,The Crown Clinic Ranking 1st on Google Search and Google Maps for 'Fue Hair Transplant Clinic Sydney' Keyword,109,1k2uBBPjfWhON8ZukWfvz2AAk8mfzk9vC
hair-transplant-clinics/the-crown-clinic/the-crown-clinic-ranking-1st-on-google-search-and-google-maps-for-hair-transplant-clinic-sydney.webp,Hair Transplant Clinics,The Crown Clinic,The Crown Clinic Ranking 1st on Google Search and Google Maps for 'Hair Transplant Clinic Sydney' Keyword,103,1qcUnY8U7uLP_0gAKCyQA8zTofT0u61G1
hair-transplant-clinics/the-crown-clinic/the-crown-clinic-ranking-1st-on-google-search-and-google-maps-for-hair-transplant-sydney-keywor.webp,Hair Transplant Clinics,The Crown Clinic,The Crown Clinic Ranking 1st on Google Search and Google Maps for 'Hair Transplant Sydney' Keyword,106,1MkEFcgo_J1dH7eP4dmzJfU8ZCHoqpvOg
hair-transplant-clinics/the-crown-clinic/the-crown-clinic-ranking-3rd-o-google-maps-for-hair-loss-treatment-sydney-keyword.webp,Hair Transplant Clinics,The Crown Clinic,The Crown Clinic Ranking 3rd o Google Maps for 'Hair Loss Treatment Sydney' Keyword,160,1gyo1JJRlxQoPirzfCAUdOSM0rrAMy6wB
head-and-neck-surgery-clinics/head2neck/head2neck-ranks-on-google-maps-for-neck-surgery-london-keyword.webp,Head and Neck Surgery Clinics,Head2Neck,"Head2Neck Ranks on Google Maps for ""Neck Surgery London"" Keyword",217,1Ovt66jDB4mXz2QFIsVcZ3t3u3pRHM65q
marketing-agency/online-marketing-for-doctors/online-marketing-for-doctors-ranking-on-google-maps-for-the-keyword-medical-marketing-agency-ad.webp,Marketing Agency,Online Marketing For Doctors,Online Marketing For Doctors Ranking on Google Maps for the Keyword 'Medical Marketing Agency Adelaide ',277,1Tuds3-lC5ZYh7ZVOpgEOT_PFEwZwKPwL
marketing-agency/online-marketing-for-doctors/online-marketing-for-doctors-ranking-on-google-maps-for-the-keyword-medical-marketing-agency-sy.webp,Marketing Agency,Online Marketing For Doctors,Online Marketing For Doctors Ranking on Google Maps for the Keyword 'Medical Marketing Agency Sydney',278,1qBBQvg0eG3SV4F6HUviim7Zozr2a8nWl
marketing-agency/online-marketing-for-doctors/online-marketing-for-doctors-ranking-on-google-search-for-medical-marketing-agency-melbourne.webp,Marketing Agency,Online Marketing For Doctors,Online Marketing For Doctors Ranking on Google Search for Medical Marketing Agency Melbourne,279,1IiLWdeWkQ-wW8OpZK1kzwJViYKssj8iy
men-and-women-health-clinics/mansmatters/mansmatters-monthly-traffic-growth.webp,Men and Women Health Clinics,MansMatters,MansMatters Monthly Traffic Growth,223,1Z3niYc4SmE7kMGRSJscwTKC3H5EOMdSi
men-and-women-health-clinics/mansmatters/mansmatters-ranks-1st-on-google-search-results-for-the-e-shot-treatment-london-keyword.webp,Men and Women Health Clinics,MansMatters,"MansMatters Ranks 1st on Google Search Results for the ""E Shot Treatment London"" Keyword",209,1MycjMRrlTG2m7fFsJWMZfya_A-YTBcOD
men-and-women-health-clinics/mansmatters/mansmatters-ranks-on-google-search-and-maps-results-for-the-peyronies-disease-treatment-london.webp,Men and Women Health Clinics,MansMatters,"MansMatters Ranks on Google Search and Maps Results for the ""Peyronie's Disease Treatment London"" Keyword",240,1DPL-a4Czy9_zKp7Pkf8JQ7MH3P6-7SzV
men-and-women-health-clinics/peyronie-s-disease-clinic/peyronies-disease-clinic-ranking-1st-on-google-search-and-google-maps-for-peyronies-disease-cli.webp,Men and Women Health Clinics,Peyronie's Disease Clinic,Peyronie's Disease Clinic Ranking 1st on Google Search and Google Maps for 'Peyronie's Disease Clinic near London' Keyword,5,1Ot9-7PACYdMFROImGeaCG2HAiRWP6RDY
mental-health-clinics/monarch-mental-health-group/monarch-mental-health-group-ranking-1st-on-google-maps-and-2nd-on-google-search-for-tms-psychia.webp,Mental Health Clinics,Monarch Mental Health Group,Monarch Mental Health Group Ranking 1st on Google Maps and 2nd on Google Search for 'Tms Psychiatrist' Keyword,153,1Vvm0qtJjiZPwEzLV_QgNmPvKlOYPfxLl
mental-health-clinics/monarch-mental-health-group/monarch-mental-health-group-ranking-1st-on-google-search-for-dtms-therapy-keyword.webp,Mental Health Clinics,Monarch Mental Health Group,Monarch Mental Health Group Ranking 1st on Google Search for 'Dtms Therapy' Keyword,155,14Cg_gLjt_inXEoUxQON2vecHX01z0rLU
mental-health-clinics/monarch-mental-health-group/monarch-mental-health-group-ranking-2nd-on-google-maps-for-tms-treatment-keyword.webp,Mental Health Clinics,Monarch Mental Health Group,Monarch Mental Health Group Ranking 2nd on Google Maps for 'Tms Treatment' Keyword,156,1p3K08TyIm1Qu5hFy7nc73kwokuWRdcFn
mental-health-clinics/monarch-mental-health-group/monarch-mental-health-group-ranking-2nd-on-google-search-for-ocd-treatment-australia-keyword.webp,Mental Health Clinics,Monarch Mental Health Group,Monarch Mental Health Group Ranking 2nd on Google Search for 'Ocd Treatment Australia' Keyword,154,1XiBHybMx_eEjtwLNwPteaQM4qpJ3QfKI
mental-health-clinics/monarch-mental-health-group/monarch-mental-health-group-ranking-4th-on-google-search-for-tms-for-ptsd-keyword.webp,Mental Health Clinics,Monarch Mental Health Group,Monarch Mental Health Group Ranking 4th on Google Search for 'Tms For Ptsd' Keyword,152,1_lELPzvfsnnkAWvocV_af8mtCcJtEFqS
neurology-clinics/cura-medical-specialists/cura-medical-specialists-ranking-1st-on-google-search-for-transient-ischemic-attack-treatment-s.webp,Neurology Clinics,Cura Medical Specialists,Cura Medical Specialists Ranking 1st on Google Search for 'Transient Ischemic Attack Treatment Sydney' Keyword,97,143ugHcTN449aEBIKtOD-7-Ts0-SGfT95
neurology-clinics/cura-medical-specialists/cura-medical-specialists-ranking-2nd-on-google-search-for-neurological-stroke-treatment-sydney.webp,Neurology Clinics,Cura Medical Specialists,Cura Medical Specialists Ranking 2nd on Google Search for 'Neurological Stroke Treatment Sydney' Keyword,91,1vn9QqXIUYX-0fWJV2HMGbHwm2WOMMcWW
orthopaedic-surgery/mid-north-coast-hip-knee-clinic/mid-north-coast-hip-knee-clinic-1st-on-google-maps-for-orthopaedic-surgeon-taree-keyword.webp,Orthopaedic Surgery,Mid North Coast Hip & Knee Clinic,Mid North Coast Hip & Knee Clinic 1st on Google Maps for 'Orthopaedic Surgeon Taree' Keyword,49,1Sfe0SfYOQQJV5KoLEBHHz7-0NaxHWoz-
orthopaedic-surgery/mid-north-coast-hip-knee-clinic/mid-north-coast-hip-knee-clinic-1st-on-google-search-and-google-maps-for-muscle-sparing-hip-rep.webp,Orthopaedic Surgery,Mid North Coast Hip & Knee Clinic,Mid North Coast Hip & Knee Clinic 1st on Google Search and Google Maps for 'Muscle Sparing Hip Replacement Coffs Harbour' Keyword,45,1Gbi9f3xSxGrFYX6V5uhc8F4tIOcI2BVO
orthopaedic-surgery/mid-north-coast-hip-knee-clinic/mid-north-coast-hip-knee-clinic-1st-on-google-search-and-google-maps-maps-for-total-knee-replac.webp,Orthopaedic Surgery,Mid North Coast Hip & Knee Clinic,Mid North Coast Hip & Knee Clinic 1st on Google Search and Google Maps Maps for 'Total Knee Replacement Surgery Coffs Harbour' Keyword,60,1xs0YuSjMM72d5z_sY8bf9njeZaa4mfzh
orthopaedic-surgery/mid-north-coast-hip-knee-clinic/mid-north-coast-hip-knee-clinic-2nd-and-3rd-on-google-search-for-robotic-hip-replacement-cost-c.webp,Orthopaedic Surgery,Mid North Coast Hip & Knee Clinic,Mid North Coast Hip & Knee Clinic 2nd and 3rd on Google Search for 'Robotic Hip Replacement Cost Coffs Harbour' Keyword,48,1y87SIl3CX_XYh1Lp4DWZ2CngUS2KBoAZ
orthopaedic-surgery/mid-north-coast-hip-knee-clinic/mid-north-coast-hip-knee-clinic-ranking-1st-and-2nd-on-google-search-for-knee-replacement-treat.webp,Orthopaedic Surgery,Mid North Coast Hip & Knee Clinic,Mid North Coast Hip & Knee Clinic Ranking 1st and 2nd on Google Search for 'Knee Replacement Treatment Coffs Harbour' Keyword,34,1tweR3KgsHiX-olkEf0Ht1fgNl00MutAw
orthopaedic-surgery/mid-north-coast-hip-knee-clinic/mid-north-coast-hip-knee-clinic-ranking-2nd-and-3rd-on-google-search-for-total-knee-replacement.webp,Orthopaedic Surgery,Mid North Coast Hip & Knee Clinic,Mid North Coast Hip & Knee Clinic Ranking 2nd and 3rd on Google Search for 'Total Knee Replacement Coffs Harbour' Keyword,37,11vPlbo6f-rYXjfI4lhhkhapIuC0Bq2hE
orthopaedic-surgery/moati/moati-ranking-1st-on-google-search-for-hip-fracture-repair-surgery-melbourne-keyword.webp,Orthopaedic Surgery,Moati,Moati Ranking 1st on Google Search for 'Hip Fracture Repair Surgery Melbourne' Keyword,40,1ujMrJj7S5bJF5gyu0lo8QMgMpAF6TDlk
orthopaedic-surgery/moati/moati-ranking-1st-on-google-search-for-knee-injections-for-arthritis-melbourne-keyword.webp,Orthopaedic Surgery,Moati,Moati Ranking 1st on Google Search for 'Knee Injections For Arthritis Melbourne' Keyword,33,1106mbhAFebBASBp2cA5kqI9uaXstDpF9
orthopaedic-surgery/moati/moati-ranking-1st-on-google-search-for-orthopaedic-surgeon-toorak-keyword.webp,Orthopaedic Surgery,Moati,Moati Ranking 1st on Google Search for 'Orthopaedic Surgeon Toorak' Keyword,35,1IzQ4nv_l3vLMHHqfc6kEcijkY4hl2WjH
orthopaedic-surgery/moati/moati-ranking-2nd-on-google-search-for-sports-injury-knee-melbournek-keyword.webp,Orthopaedic Surgery,Moati,Moati Ranking 2nd on Google Search for 'Sports Injury Knee Melbournek' Keyword,39,1-L3EdZBaJNAfkkbWuakboE6iOxQeBPvK
orthopaedic-surgery/moati/moati-ranking-3rd-and-4th-on-google-search-for-mako-total-knee-replacement-melbourne-keyword.webp,Orthopaedic Surgery,Moati,Moati Ranking 3rd and 4th on Google Search for 'Mako Total Knee Replacement Melbourne' Keyword,42,14eftPByGyLWMNBfGVkc9bJM9x1PAhVlh
orthopaedic-surgery/moati/moati-ranking-3rd-on-google-search-for-knee-replacement-melbourne-keyword.webp,Orthopaedic Surgery,Moati,Moati Ranking 3rd on Google Search for 'Knee Replacement Melbourne' Keyword,41,1FW_5kil71mPRRzj1x5ywP6b-PP4yCuQ2
orthopaedic-surgery/moati/moati-ranking-in-google-snippets-for-the-keyword-coolief-procedure-for-hip-pain-melbourne.webp,Orthopaedic Surgery,Moati,Moati Ranking in Google Snippets for the Keyword 'Coolief Procedure For Hip Pain Melbourne',38,1gwHdvddXVRSvPujCbeDwMX8BDXijFMnv
orthopaedic-surgery/moati/moati-ranking-in-google-snippets-for-the-keyword-hip-arthritis-symptoms-melbourne.webp,Orthopaedic Surgery,Moati,Moati Ranking in Google Snippets for the Keyword 'Hip Arthritis Symptoms Melbourne',44,19NeUr22YkVV9KixIegeiWDD1BZ_0gpGE
physiotherapy-clinics/infinity-allied-healthcare/infinity-allied-healthcare-ranking-1st-and-2nd-on-google-search-for-physiotherapy-for-genetic-c.webp,Physiotherapy Clinics,Infinity Allied Healthcare,Infinity Allied Healthcare Ranking 1st and 2nd on Google Search for 'Physiotherapy For Genetic Conditions Parramatta' Keyword,73,1WhOw-e8O8Snd3M-f8FtBEz4qGGtPNb6B
physiotherapy-clinics/infinity-allied-healthcare/infinity-allied-healthcare-ranking-1st-and-2nd-on-google-search-for-traumatic-brain-injury-phys.webp,Physiotherapy Clinics,Infinity Allied Healthcare,Infinity Allied Healthcare Ranking 1st and 2nd on Google Search for 'Traumatic Brain Injury Physiotherapy Toongabbie' Keyword,93,1gsNcmY5mZOtcrjZGAPcto_roY-qdKha7
physiotherapy-clinics/infinity-allied-healthcare/infinity-allied-healthcare-ranking-1st-on-google-maps-for-physiotherapy-for-runners-toongabbie.webp,Physiotherapy Clinics,Infinity Allied Healthcare,Infinity Allied Healthcare Ranking 1st on Google Maps for 'Physiotherapy For Runners Toongabbie' Keyword,102,1yxYLCkxlCmfKWABoE3q9sudEJBncJjhq
physiotherapy-clinics/infinity-allied-healthcare/infinity-allied-healthcare-ranking-1st-on-google-search-and-google-maps-for-hip-physio-parramat.webp,Physiotherapy Clinics,Infinity Allied Healthcare,Infinity Allied Healthcare Ranking 1st on Google Search and Google Maps for 'Hip Physio Parramatta' Keyword,84,1s8CIe4Q__lyhNRoMeMBej-vui4-TWzYp
physiotherapy-clinics/infinity-allied-healthcare/infinity-allied-healthcare-ranking-1st-on-google-search-and-google-maps-for-remedial-massage-th.webp,Physiotherapy Clinics,Infinity Allied Healthcare,Infinity Allied Healthcare Ranking 1st on Google Search and Google Maps for 'Remedial Massage Therapy Cherrybrook' Keyword,101,1KmOjC7ydGWr5lhGDT8lEVRq8mUB4ByyO
physiotherapy-clinics/infinity-allied-healthcare/infinity-allied-healthcare-ranking-2nd-and-3rd-on-google-search-for-sydney-physio-toongabbie-ke.webp,Physiotherapy Clinics,Infinity Allied Healthcare,Infinity Allied Healthcare Ranking 2nd and 3rd on Google Search for 'Sydney Physio Toongabbie' Keyword,75,1Hg-h5qRzgRvnb3mkHJitC6_0-j6jAaZP
physiotherapy-clinics/infinity-allied-healthcare/infinity-allied-healthcare-ranking-3rd-on-google-search-for-physiotherapy-for-runners-parramatt.webp,Physiotherapy Clinics,Infinity Allied Healthcare,Infinity Allied Healthcare Ranking 3rd on Google Search for 'Physiotherapy For Runners Parramatta' Keyword,78,19y0k6GJlb40bIoYQ1bQjGUyNNWrzPZzv
plastic-surgery/breast-and-body-clinic/breast-and-body-clinic-ranking-1st-on-google-maps-for-breast-reduction-surgery-manchester-keywo.webp,Plastic Surgery,Breast and Body Clinic,Breast and Body Clinic Ranking 1st on Google Maps for 'Breast Reduction Surgery Manchester' Keyword,104,1H38JvxhPz2Eb3U5kgsfgVIq3OCdgvedn
plastic-surgery/breast-and-body-clinic/breast-and-body-clinic-ranking-1st-on-google-maps-for-cosmetic-surgery-clinic-manchester-keywor.webp,Plastic Surgery,Breast and Body Clinic,Breast and Body Clinic Ranking 1st on Google Maps for 'Cosmetic Surgery Clinic Manchester' Keyword,108,167aP3as_wcOHEqQErD7136FFQJASj9xB
plastic-surgery/breast-and-body-clinic/breast-and-body-clinic-ranking-1st-on-google-maps-for-mummy-makeover-manchester-keyword.webp,Plastic Surgery,Breast and Body Clinic,Breast and Body Clinic Ranking 1st on Google Maps for 'Mummy Makeover Manchester' Keyword,127,1FMsotmxb_cW2RrxbAeSHYFNGdGXjT2A9
plastic-surgery/breast-and-body-clinic/breast-and-body-clinic-ranking-1st-on-google-maps-for-mummy-makeover-surgery-manchester-keyword-2.webp,Plastic Surgery,Breast and Body Clinic,Breast and Body Clinic Ranking 1st on Google Maps for 'Mummy Makeover Surgery Manchester' Keyword,114,16xwit0IBeEwbVGefR9SynHURv_gwqyO5
plastic-surgery/breast-and-body-clinic/breast-and-body-clinic-ranking-1st-on-google-maps-for-mummy-makeover-surgery-manchester-keyword.webp,Plastic Surgery,Breast and Body Clinic,Breast and Body Clinic Ranking 1st on Google Maps for 'Mummy Makeover Surgery Manchester' Keyword,15,1zbV5kGgjgxUKGvz8hwA9dnaBa9-gK6Vr
plastic-surgery/breast-and-body-clinic/breast-and-body-clinic-ranking-1st-on-google-maps-for-thigh-reduction-surgery-manchester-keywor.webp,Plastic Surgery,Breast and Body Clinic,Breast and Body Clinic Ranking 1st on Google Maps for 'Thigh Reduction Surgery Manchester' Keyword,110,1Z2BgBxX637mM3T9Abg8t2ZEOdC9PKkrq
plastic-surgery/breast-and-body-clinic/breast-and-body-clinic-ranking-1st-on-google-maps-for-tummy-tuck-manchester-keyword.webp,Plastic Surgery,Breast and Body Clinic,Breast and Body Clinic Ranking 1st on Google Maps for 'Tummy Tuck Manchester' Keyword,13,1vv-9_tHDTxOH4ZgxSf6sLgdxgwGtMv1q
plastic-surgery/breast-and-body-clinic/breast-and-body-clinic-ranking-2nd-on-google-maps-for-gynecomastia-surgery-manchester-keyword.webp,Plastic Surgery,Breast and Body Clinic,Breast and Body Clinic Ranking 2nd on Google Maps for 'Gynecomastia Surgery Manchester' Keyword,111,1gsc_7D5wth3TW7QLf-8YDeZKw8XgFtlf
plastic-surgery/breast-and-body-clinic/breast-and-body-clinic-ranking-2nd-on-google-maps-for-labiaplasty-manchester-keyword.webp,Plastic Surgery,Breast and Body Clinic,Breast and Body Clinic Ranking 2nd on Google Maps for 'Labiaplasty Manchester' Keyword,11,1i8i0IinDWGwP236ccdYv8vj_UPPiiHYQ
